parameter list:
batch size:	128
learn rate:	0.1000
regular lambda:	0.0100
====================
4.7741	3.9385
4.3791	3.4704
4.2365	3.3599
4.1345	3.2415
4.1013	3.1899
4.0965	3.1887
4.0970	3.1571
4.1112	3.1602
4.1255	3.1624
4.1380	3.1679
4.1473	3.1744
4.1578	3.1766
4.1629	3.1819
4.1712	3.1843
4.1781	3.1895
4.1849	3.1864
4.1930	3.1920
4.1982	3.2031
4.2042	3.1969
4.2069	3.2001
4.2110	3.2066
4.2158	3.2024
4.2185	3.2077
4.2238	3.2174
4.2235	3.2150
4.2309	3.2173
4.2313	3.2179
4.2418	3.2170
4.2390	3.2181
4.2405	3.2170
4.2468	3.2267
4.2495	3.2264
4.2526	3.2279
4.2536	3.2295
4.2562	3.2302
4.2569	3.2317
4.2626	3.2268
4.2639	3.2379
4.2665	3.2354
4.2656	3.2281
4.2655	3.2297
4.2740	3.2369
4.2747	3.2345
4.2780	3.2363
4.2771	3.2337
4.2834	3.2351
4.2804	3.2385
4.2835	3.2518
4.2861	3.2468
4.2815	3.2426
4.2866	3.2446
4.2834	3.2422
4.2920	3.2437
4.2953	3.2428
4.2942	3.2417
4.2970	3.2431
4.2993	3.2435
4.2971	3.2530
4.3026	3.2532
4.2975	3.2524
4.2990	3.2437
4.3098	3.2664
4.3067	3.2464
4.3015	3.2523
4.3042	3.2515
4.3077	3.2569
4.3046	3.2513
4.3065	3.2531
4.3256	3.2875
4.3059	3.2521
4.3159	3.2574
4.3155	3.2631
4.3142	3.2626
4.3152	3.2554
4.3141	3.2562
4.3210	3.2639
4.3217	3.2666
4.3186	3.2605
4.3208	3.2545
4.3301	3.2586
4.3194	3.2596
4.3205	3.2616
4.3253	3.2710
4.3177	3.2539
4.3265	3.2663
4.3298	3.2611
4.3288	3.2700
4.3296	3.2687
4.3327	3.2713
4.3301	3.2716
4.3312	3.2667
4.3346	3.2687
4.3364	3.2645
4.3360	3.2655
4.3411	3.2861
4.3355	3.2719
4.3363	3.2746
4.3381	3.2689
4.3429	3.2643
4.3398	3.2688
