parameter list:
batch size:	1024
learn rate:	0.5000
regular lambda:	0.0100
====================
1.1141	0.9260
0.9736	0.7730
0.9152	0.7256
0.9108	0.7220
0.9125	0.7148
0.9065	0.7141
0.9074	0.7129
0.9060	0.7134
0.9093	0.7224
0.9061	0.7123
0.9058	0.7167
0.9047	0.7131
0.9069	0.7188
0.9052	0.7163
0.9051	0.7163
0.9037	0.7117
0.9031	0.7124
0.9029	0.7123
0.9052	0.7101
0.9015	0.7098
0.9117	0.7265
0.9031	0.7162
0.9008	0.7133
0.8977	0.7076
0.9011	0.7141
0.9059	0.7208
0.8973	0.7032
0.8960	0.7075
0.8983	0.7021
0.8979	0.7105
0.8934	0.7038
0.8926	0.7004
0.8918	0.7007
0.8932	0.6981
0.8937	0.7075
0.8890	0.6994
0.8882	0.6984
0.8873	0.6957
0.8869	0.6956
0.8875	0.6949
0.8874	0.6941
0.8953	0.7124
0.8848	0.6982
0.8840	0.6935
0.8856	0.6929
0.8834	0.6937
0.8826	0.6945
0.8846	0.6996
0.8878	0.6938
0.8820	0.6940
0.8826	0.6965
0.8854	0.7010
0.8820	0.6930
0.8830	0.6925
0.8937	0.7114
0.8835	0.6918
0.8853	0.6924
0.8834	0.6918
0.8825	0.6914
0.8803	0.6937
0.8823	0.6910
0.8800	0.6926
0.8901	0.7075
0.8813	0.6902
0.8790	0.6907
0.8802	0.6898
0.8793	0.6941
0.8789	0.6922
0.8779	0.6905
0.8782	0.6887
0.8824	0.6991
0.8818	0.6881
0.8782	0.6875
0.8783	0.6930
0.8771	0.6865
0.8805	0.6867
0.8775	0.6913
0.8791	0.6868
0.8772	0.6905
0.8785	0.6928
0.8772	0.6868
0.8763	0.6892
0.8796	0.6949
0.8766	0.6864
0.8763	0.6863
0.8782	0.6861
0.8756	0.6878
0.8795	0.6863
0.8759	0.6879
0.8816	0.6974
0.8763	0.6883
0.8765	0.6856
0.8763	0.6857
0.8769	0.6911
0.8774	0.6847
0.8751	0.6874
0.8758	0.6882
0.8752	0.6865
0.8776	0.6924
0.8752	0.6863
