parameter list:
batch size:	1024
learn rate:	0.0500
regular lambda:	0.0000
====================
1.1114	0.9268
1.0981	0.9158
1.0513	0.8609
0.9956	0.8037
0.9567	0.7627
0.9343	0.7407
0.9232	0.7306
0.9171	0.7255
0.9137	0.7229
0.9114	0.7204
0.9104	0.7204
0.9090	0.7186
0.9083	0.7173
0.9076	0.7164
0.9072	0.7160
0.9070	0.7139
0.9066	0.7147
0.9067	0.7134
0.9064	0.7145
0.9060	0.7137
0.9068	0.7173
0.9066	0.7171
0.9060	0.7157
0.9057	0.7128
0.9055	0.7141
0.9064	0.7169
0.9056	0.7129
0.9056	0.7148
0.9056	0.7124
0.9054	0.7139
0.9054	0.7146
0.9054	0.7123
0.9053	0.7132
0.9053	0.7135
0.9052	0.7140
0.9053	0.7142
0.9052	0.7125
0.9049	0.7126
0.9050	0.7125
0.9048	0.7129
0.9048	0.7121
0.9059	0.7171
0.9050	0.7141
0.9048	0.7116
0.9046	0.7122
0.9047	0.7131
0.9046	0.7129
0.9048	0.7142
0.9047	0.7117
0.9045	0.7128
0.9045	0.7134
0.9045	0.7132
0.9043	0.7124
0.9043	0.7119
0.9056	0.7165
0.9041	0.7117
0.9044	0.7113
0.9046	0.7104
0.9052	0.7101
0.9041	0.7121
0.9043	0.7111
0.9041	0.7126
0.9041	0.7131
0.9040	0.7120
0.9039	0.7113
0.9040	0.7119
0.9038	0.7122
0.9039	0.7118
0.9039	0.7113
0.9039	0.7126
0.9038	0.7121
0.9041	0.7139
0.9037	0.7116
0.9039	0.7132
0.9036	0.7113
0.9036	0.7108
0.9035	0.7116
0.9035	0.7113
0.9034	0.7106
0.9033	0.7112
0.9034	0.7126
0.9032	0.7109
0.9032	0.7117
0.9032	0.7104
0.9031	0.7106
0.9032	0.7123
0.9029	0.7106
0.9028	0.7104
0.9027	0.7109
0.9028	0.7118
0.9027	0.7112
0.9024	0.7099
0.9028	0.7087
0.9024	0.7090
0.9023	0.7119
0.9025	0.7129
0.9017	0.7103
0.9015	0.7095
0.9013	0.7088
0.9011	0.7085
