parameter list:
batch size:	64
learn rate:	0.5000
regular lambda:	0.0100
====================
0.9158	0.7224
0.9289	0.7220
0.9103	0.7141
0.8969	0.7066
0.8869	0.7033
0.8747	0.6912
0.8687	0.6778
0.8620	0.6748
0.8593	0.6730
0.8573	0.6708
0.8603	0.6771
0.8621	0.6797
0.8580	0.6681
0.8647	0.6702
0.8623	0.6690
0.8563	0.6688
0.8596	0.6749
0.8620	0.6691
0.8582	0.6683
0.8738	0.6750
0.8589	0.6718
0.8600	0.6682
0.8580	0.6705
0.8766	0.6930
0.8585	0.6702
0.8615	0.6747
0.8600	0.6697
0.8623	0.6691
0.8695	0.6727
0.8657	0.6791
0.8754	0.6901
0.8625	0.6745
0.8647	0.6775
0.8622	0.6701
0.8619	0.6716
0.8651	0.6772
0.8655	0.6779
0.8644	0.6704
0.8659	0.6711
0.8637	0.6751
0.8862	0.7012
0.8630	0.6713
0.8637	0.6723
0.8827	0.6970
0.8703	0.6726
0.8945	0.7094
0.8649	0.6715
0.8664	0.6777
0.8655	0.6753
0.8688	0.6723
0.8667	0.6768
0.8743	0.6867
0.8655	0.6750
0.8698	0.6726
0.8656	0.6738
0.8755	0.6877
0.8682	0.6726
0.8737	0.6746
0.8674	0.6760
0.8667	0.6725
0.8699	0.6799
0.8755	0.6761
0.8672	0.6762
0.8705	0.6808
0.8666	0.6740
0.8709	0.6735
0.8792	0.6916
0.8707	0.6739
0.8686	0.6774
0.8695	0.6736
0.8690	0.6734
0.8815	0.6932
0.8787	0.6778
0.8744	0.6851
0.8704	0.6732
0.8685	0.6738
0.8742	0.6755
0.8687	0.6743
0.8705	0.6735
0.8724	0.6819
0.8697	0.6741
0.8999	0.7126
0.8690	0.6742
0.8739	0.6754
0.8744	0.6757
0.8695	0.6739
0.8713	0.6808
0.8702	0.6781
0.8805	0.6788
0.8698	0.6747
0.8702	0.6746
0.8733	0.6753
0.8694	0.6754
0.9010	0.7136
0.8695	0.6752
0.8872	0.6988
0.8702	0.6749
0.8778	0.6876
0.8709	0.6746
0.8712	0.6750
