parameter list:
batch size:	64
learn rate:	0.0100
regular lambda:	0.0000
====================
1.0552	0.8697
0.9357	0.7420
0.9156	0.7216
0.9106	0.7191
0.9089	0.7159
0.9083	0.7165
0.9085	0.7138
0.9078	0.7181
0.9074	0.7175
0.9068	0.7159
0.9068	0.7162
0.9065	0.7163
0.9061	0.7150
0.9058	0.7130
0.9057	0.7144
0.9055	0.7142
0.9053	0.7147
0.9063	0.7114
0.9052	0.7124
0.9051	0.7111
0.9062	0.7174
0.9048	0.7144
0.9043	0.7132
0.9044	0.7139
0.9040	0.7128
0.9067	0.7191
0.9042	0.7139
0.9036	0.7121
0.9036	0.7106
0.9039	0.7139
0.9035	0.7137
0.9028	0.7094
0.9023	0.7111
0.9019	0.7085
0.9014	0.7116
0.9001	0.7085
0.8996	0.7090
0.8983	0.7053
0.8980	0.7039
0.8965	0.7045
0.8958	0.7048
0.8964	0.7079
0.8950	0.7048
0.8936	0.7013
0.8934	0.6997
0.8931	0.7036
0.8919	0.6998
0.8927	0.7044
0.8907	0.6984
0.8901	0.6973
0.8892	0.6982
0.8898	0.7014
0.8878	0.6972
0.8883	0.6942
0.8873	0.6981
0.8861	0.6960
0.8860	0.6935
0.8878	0.6922
0.8860	0.6923
0.8843	0.6936
0.8844	0.6920
0.8836	0.6937
0.8830	0.6931
0.8829	0.6927
0.8825	0.6935
0.8826	0.6913
0.8822	0.6942
0.8817	0.6916
0.8814	0.6908
0.8810	0.6920
0.8807	0.6908
0.8812	0.6940
0.8804	0.6893
0.8801	0.6925
0.8793	0.6896
0.8801	0.6875
0.8787	0.6887
0.8800	0.6872
0.8785	0.6865
0.8776	0.6887
0.8774	0.6873
0.8779	0.6913
0.8766	0.6876
0.8766	0.6859
0.8768	0.6850
0.8766	0.6889
0.8757	0.6867
0.8756	0.6863
0.8753	0.6860
0.8751	0.6852
0.8753	0.6867
0.8750	0.6843
0.8748	0.6843
0.8751	0.6880
0.8742	0.6848
0.8744	0.6869
0.8740	0.6855
0.8741	0.6833
0.8743	0.6875
0.8741	0.6826
