parameter list:
batch size:	128
learn rate:	0.0500
regular lambda:	0.1000
====================
0.9260	0.7375
0.9174	0.7311
0.9121	0.7154
0.9099	0.7142
0.9078	0.7139
0.9070	0.7163
0.9068	0.7129
0.9070	0.7179
0.9063	0.7169
0.9056	0.7160
0.9051	0.7118
0.9039	0.7119
0.9043	0.7155
0.9007	0.7087
0.8986	0.7069
0.8968	0.7068
0.8945	0.7031
0.8946	0.6996
0.8917	0.7000
0.8894	0.6970
0.8912	0.7047
0.8866	0.6974
0.8862	0.6930
0.8842	0.6953
0.8836	0.6925
0.8849	0.6990
0.8887	0.7051
0.8825	0.6958
0.8812	0.6928
0.8817	0.6943
0.8800	0.6924
0.8796	0.6885
0.8784	0.6890
0.8787	0.6871
0.8800	0.6951
0.8807	0.6863
0.8771	0.6911
0.8761	0.6855
0.8757	0.6856
0.8752	0.6861
0.8762	0.6845
0.8761	0.6908
0.8747	0.6870
0.8756	0.6838
0.8745	0.6873
0.8743	0.6874
0.8736	0.6850
0.8729	0.6834
0.8729	0.6827
0.8725	0.6814
0.8707	0.6812
0.8721	0.6878
0.8698	0.6853
0.8688	0.6782
0.8677	0.6776
0.8662	0.6778
0.8660	0.6781
0.8696	0.6761
0.8658	0.6764
0.8647	0.6777
0.8659	0.6753
0.8651	0.6792
0.8636	0.6754
0.8654	0.6797
0.8656	0.6813
0.8661	0.6746
0.8630	0.6761
0.8633	0.6741
0.8660	0.6735
0.8629	0.6765
0.8629	0.6770
0.8624	0.6745
0.8622	0.6740
0.8628	0.6730
0.8664	0.6817
0.8619	0.6724
0.8624	0.6764
0.8676	0.6728
0.8608	0.6717
0.8611	0.6705
0.8618	0.6755
0.8604	0.6735
0.8607	0.6737
0.8601	0.6705
0.8599	0.6702
0.8658	0.6809
0.8599	0.6706
0.8624	0.6764
0.8634	0.6775
0.8599	0.6705
0.8604	0.6704
0.8604	0.6691
0.8609	0.6692
0.8615	0.6746
0.8603	0.6713
0.8632	0.6695
0.8616	0.6737
0.8616	0.6700
0.8691	0.6843
0.8623	0.6695
