parameter list:
batch size:	256
learn rate:	0.1000
regular lambda:	0.1000
====================
0.9257	0.7367
0.9132	0.7236
0.9121	0.7155
0.9087	0.7149
0.9088	0.7132
0.9070	0.7164
0.9063	0.7135
0.9068	0.7178
0.9075	0.7195
0.9052	0.7136
0.9053	0.7140
0.9046	0.7137
0.9054	0.7168
0.9028	0.7095
0.9013	0.7107
0.8992	0.7090
0.8969	0.7055
0.8966	0.7021
0.8947	0.7023
0.8932	0.6998
0.8937	0.7051
0.8909	0.7014
0.8890	0.6969
0.8877	0.6973
0.8871	0.6949
0.8886	0.7028
0.8891	0.7037
0.8854	0.6979
0.8844	0.6952
0.8851	0.6972
0.8853	0.6989
0.8838	0.6924
0.8833	0.6941
0.8839	0.6920
0.8840	0.6981
0.8842	0.6919
0.8831	0.6962
0.8825	0.6918
0.8828	0.6913
0.8819	0.6924
0.8821	0.6914
0.8820	0.6959
0.8817	0.6938
0.8819	0.6908
0.8812	0.6931
0.8811	0.6922
0.8807	0.6911
0.8801	0.6927
0.8806	0.6897
0.8790	0.6902
0.8787	0.6903
0.8788	0.6917
0.8778	0.6889
0.8784	0.6867
0.8775	0.6879
0.8768	0.6870
0.8770	0.6866
0.8788	0.6850
0.8787	0.6848
0.8762	0.6882
0.8767	0.6855
0.8771	0.6909
0.8757	0.6875
0.8758	0.6866
0.8756	0.6875
0.8768	0.6854
0.8750	0.6865
0.8757	0.6877
0.8760	0.6852
0.8757	0.6886
0.8756	0.6887
0.8754	0.6876
0.8753	0.6853
0.8750	0.6873
0.8752	0.6872
0.8767	0.6836
0.8751	0.6875
0.8758	0.6842
0.8751	0.6836
0.8751	0.6840
0.8747	0.6861
0.8740	0.6867
0.8741	0.6859
0.8740	0.6854
0.8740	0.6841
0.8749	0.6889
0.8731	0.6840
0.8733	0.6842
0.8738	0.6870
0.8729	0.6842
0.8733	0.6854
0.8726	0.6831
0.8727	0.6843
0.8723	0.6830
0.8720	0.6831
0.8716	0.6835
0.8722	0.6850
0.8728	0.6817
0.8727	0.6886
0.8719	0.6816
